Chromosome,Start,End,label_head,label_testis,Nearest_Chromosome,Nearest_Start,Nearest_End,Gene_ID,Identifier,Strand,Distance
4,1014000,1015000,0.0,0.0,.,-1,-1,.,-1,.,-1
4,1017000,1018000,0.0,0.0,.,-1,-1,.,-1,.,-1
X,1839,2839,0.0,1.0,X,172961,173547,FBgn0262810,GD28905,+,-170123
X,5000,6000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-166962
X,8952,9952,0.0,1.0,X,172961,173547,FBgn0262810,GD28905,+,-163010
X,25000,26000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-146962
X,29000,30000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-142962
X,30000,31000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-141962
X,32000,33000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-139962
X,35000,36000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-136962
X,36000,37000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-135962
X,37000,38000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-134962
X,40132,41132,1.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-131830
X,49000,50000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-122962
X,52000,53000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-119962
X,56000,57000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-115962
X,57000,58000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-114962
X,70000,71000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-101962
X,86303,87303,1.0,1.0,X,172961,173547,FBgn0262810,GD28905,+,-85659
X,117000,118000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-54962
X,118000,119000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-53962
X,121000,122000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-50962
X,128419,129419,1.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-43543
X,144000,145000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-27962
X,146000,147000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,-25962
X,185000,186000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,11454
X,193000,194000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,19454
X,203000,204000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,29454
X,204000,205000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,30454
X,211000,212000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,37454
X,219000,220000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,45454
X,279000,280000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,105454
X,281000,282000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,107454
X,291000,292000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,117454
X,297000,298000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,123454
X,316000,317000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,142454
X,320000,321000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,146454
X,360000,361000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,186454
X,364891,365891,1.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,191345
X,370275,371275,1.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,196729
X,374000,375000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,200454
X,380000,381000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,206454
X,382000,383000,0.0,0.0,X,172961,173547,FBgn0262810,GD28905,+,208454
X,411000,412000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-198017
X,421000,422000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-188017
X,422259,423259,0.0,1.0,X,610016,611702,FBgn0025616,GD16457,-,-186758
X,429854,430854,0.0,1.0,X,610016,611702,FBgn0025616,GD16457,-,-179163
X,438000,439000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-171017
X,446000,447000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-163017
X,447000,448000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-162017
X,451488,452488,1.0,1.0,X,610016,611702,FBgn0025616,GD16457,-,-157529
X,452327,453327,1.0,1.0,X,610016,611702,FBgn0025616,GD16457,-,-156690
X,455000,456000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-154017
X,457000,458000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-152017
X,488389,489389,1.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-120628
X,499686,500686,1.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-109331
X,501000,502000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-108017
X,507000,508000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-102017
X,514000,515000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-95017
X,519389,520389,1.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-89628
X,533000,534000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-76017
X,534000,535000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-75017
X,566539,567539,1.0,1.0,X,610016,611702,FBgn0025616,GD16457,-,-42478
X,569208,570208,1.0,1.0,X,610016,611702,FBgn0025616,GD16457,-,-39809
X,571000,572000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-38017
X,572518,573518,1.0,1.0,X,610016,611702,FBgn0025616,GD16457,-,-36499
X,577616,578616,1.0,1.0,X,610016,611702,FBgn0025616,GD16457,-,-31401
X,579000,580000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-30017
X,584000,585000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-25017
X,587000,588000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-22017
X,594000,595000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,-15017
X,600944,601944,1.0,1.0,X,610016,611702,FBgn0025616,GD16457,-,-8073
X,613000,614000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,1299
X,613852,614852,1.0,1.0,X,610016,611702,FBgn0025616,GD16457,-,2151
X,615544,616544,1.0,1.0,X,610016,611702,FBgn0025616,GD16457,-,3843
X,621000,622000,0.0,0.0,X,610016,611702,FBgn0025616,GD16457,-,9299
X,629000,630000,0.0,0.0,X,641542,642230,FBgn0040343,GD16454,-,-11543
X,646000,647000,0.0,0.0,X,641542,642230,FBgn0040343,GD16454,-,3771
X,655000,656000,0.0,0.0,X,656358,665290,FBgn0040892,GD28135,+,-359
X,663000,664000,0.0,0.0,X,656358,665290,FBgn0040892,GD28135,+,0
X,675000,676000,0.0,0.0,X,656358,665290,FBgn0040892,GD28135,+,9711
X,682000,683000,0.0,0.0,X,688426,689176,FBgn0029539,GD18737,+,-5427
X,690000,691000,0.0,0.0,X,688426,689176,FBgn0029539,GD18737,+,825
X,700828,701828,1.0,1.0,X,688426,689176,FBgn0029539,GD18737,+,11653
X,711000,712000,0.0,0.0,X,688426,689176,FBgn0029539,GD18737,+,21825
X,717000,718000,0.0,0.0,X,688426,689176,FBgn0029539,GD18737,+,27825
X,721510,722510,1.0,1.0,X,688426,689176,FBgn0029539,GD18737,+,32335
X,734912,735912,1.0,1.0,X,688426,689176,FBgn0029539,GD18737,+,45737
X,752073,753073,1.0,0.0,X,688426,689176,FBgn0029539,GD18737,+,62898
X,754000,755000,0.0,0.0,X,688426,689176,FBgn0029539,GD18737,+,64825
X,758000,759000,0.0,0.0,X,688426,689176,FBgn0029539,GD18737,+,68825
X,764000,765000,0.0,0.0,X,688426,689176,FBgn0029539,GD18737,+,74825
X,766000,767000,0.0,0.0,X,688426,689176,FBgn0029539,GD18737,+,76825
X,786753,787753,0.0,1.0,X,688426,689176,FBgn0029539,GD18737,+,97578
X,790000,791000,0.0,0.0,X,688426,689176,FBgn0029539,GD18737,+,100825
X,795900,796900,1.0,0.0,X,688426,689176,FBgn0029539,GD18737,+,106725
X,814000,815000,0.0,0.0,X,688426,689176,FBgn0029539,GD18737,+,124825
X,816000,817000,0.0,0.0,X,688426,689176,FBgn0029539,GD18737,+,126825
X,819444,820444,1.0,0.0,X,688426,689176,FBgn0029539,GD18737,+,130269
X,835000,836000,0.0,0.0,X,688426,689176,FBgn0029539,GD18737,+,145825
X,845397,846397,1.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,-140859
X,847411,848411,1.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,-138845
X,855000,856000,0.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,-131256
X,858584,859584,1.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,-127672
X,870000,871000,0.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,-116256
X,872235,873235,1.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,-114021
X,892000,893000,0.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,-94256
X,899000,900000,0.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,-87256
X,900000,901000,0.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,-86256
X,904962,905962,1.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,-81294
X,913000,914000,0.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,-73256
X,927000,928000,0.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,-59256
X,936000,937000,0.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,-50256
X,960000,961000,0.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,-26256
X,964000,965000,0.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,-22256
X,988000,989000,0.0,0.0,X,987255,988927,FBgn0029568,GD16548,+,0
X,990000,991000,0.0,0.0,X,990170,991101,FBgn0040357,GD16549,+,0
X,999700,1000700,1.0,1.0,X,990170,991101,FBgn0040357,GD16549,+,8600
X,1014000,1015000,0.0,0.0,X,990170,991101,FBgn0040357,GD16549,+,22900
X,1033398,1034398,1.0,0.0,X,990170,991101,FBgn0040357,GD16549,+,42298
X,1053000,1054000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,-26543
X,1055000,1056000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,-24543
X,1059064,1060064,1.0,1.0,X,1080542,1081628,FBgn0052811,GD27532,-,-20479
X,1090000,1091000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,8373
X,1097000,1098000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,15373
X,1119000,1120000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,37373
X,1120000,1121000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,38373
X,1125056,1126056,1.0,1.0,X,1080542,1081628,FBgn0052811,GD27532,-,43429
X,1131000,1132000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,49373
X,1139000,1140000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,57373
X,1143246,1144246,1.0,1.0,X,1080542,1081628,FBgn0052811,GD27532,-,61619
X,1144402,1145402,1.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,62775
X,1150000,1151000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,68373
X,1163000,1164000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,81373
X,1168000,1169000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,86373
X,1171976,1172976,1.0,1.0,X,1080542,1081628,FBgn0052811,GD27532,-,90349
X,1181000,1182000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,99373
X,1181961,1182961,1.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,100334
X,1201000,1202000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,119373
X,1212000,1213000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,130373
X,1224878,1225878,1.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,143251
X,1227669,1228669,1.0,1.0,X,1080542,1081628,FBgn0052811,GD27532,-,146042
X,1238668,1239668,0.0,1.0,X,1080542,1081628,FBgn0052811,GD27532,-,157041
X,1244223,1245223,1.0,1.0,X,1080542,1081628,FBgn0052811,GD27532,-,162596
X,1255206,1256206,0.0,1.0,X,1080542,1081628,FBgn0052811,GD27532,-,173579
X,1258000,1259000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,176373
X,1262204,1263204,1.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,180577
X,1264000,1265000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,182373
X,1276326,1277326,1.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,194699
X,1286000,1287000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,204373
X,1297000,1298000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,215373
X,1310000,1311000,0.0,0.0,X,1080542,1081628,FBgn0052811,GD27532,-,228373
X,1314000,1315000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-226660
X,1324000,1325000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-216660
X,1333000,1334000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-207660
X,1334000,1335000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-206660
X,1371000,1372000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-169660
X,1373000,1374000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-167660
X,1378000,1379000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-162660
X,1380000,1381000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-160660
X,1385171,1386171,1.0,1.0,X,1541659,1542542,FBgn0052806,GD24727,+,-155489
X,1386253,1387253,1.0,1.0,X,1541659,1542542,FBgn0052806,GD24727,+,-154407
X,1391410,1392410,0.0,1.0,X,1541659,1542542,FBgn0052806,GD24727,+,-149250
X,1398000,1399000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-142660
X,1402000,1403000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-138660
X,1404000,1405000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-136660
X,1409000,1410000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-131660
X,1425808,1426808,1.0,1.0,X,1541659,1542542,FBgn0052806,GD24727,+,-114852
X,1444000,1445000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-96660
X,1466000,1467000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-74660
X,1473000,1474000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-67660
X,1493000,1494000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,-47660
X,1544000,1545000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,1459
X,1551000,1552000,0.0,0.0,X,1541659,1542542,FBgn0052806,GD24727,+,8459
X,1559000,1560000,0.0,0.0,X,1571192,1572133,FBgn0029589,GD16413,-,-11193
X,1575214,1576214,1.0,1.0,X,1572781,1573768,FBgn0029589,GD16412,-,1447
X,1577512,1578512,1.0,0.0,X,1572781,1573768,FBgn0029589,GD16412,-,3745
X,1588000,1589000,0.0,0.0,X,1572781,1573768,FBgn0029589,GD16412,-,14233
X,1590000,1591000,0.0,0.0,X,1572781,1573768,FBgn0029589,GD16412,-,16233
X,1593000,1594000,0.0,0.0,X,1572781,1573768,FBgn0029589,GD16412,-,19233
X,1595000,1596000,0.0,0.0,X,1572781,1573768,FBgn0029589,GD16412,-,21233
X,1607000,1608000,0.0,0.0,X,1572781,1573768,FBgn0029589,GD16412,-,33233
X,1611000,1612000,0.0,0.0,X,1572781,1573768,FBgn0029589,GD16412,-,37233
X,1612480,1613480,1.0,1.0,X,1572781,1573768,FBgn0029589,GD16412,-,38713
X,1630946,1631946,1.0,1.0,X,1572781,1573768,FBgn0029589,GD16412,-,57179
X,1634000,1635000,0.0,0.0,X,1572781,1573768,FBgn0029589,GD16412,-,60233
X,1639000,1640000,0.0,0.0,X,1572781,1573768,FBgn0029589,GD16412,-,65233
X,1641200,1642200,1.0,1.0,X,1572781,1573768,FBgn0029589,GD16412,-,67433
X,1658000,1659000,0.0,0.0,X,1572781,1573768,FBgn0029589,GD16412,-,84233
X,1662000,1663000,0.0,0.0,X,1572781,1573768,FBgn0029589,GD16412,-,88233
X,1668000,1669000,0.0,0.0,X,1572781,1573768,FBgn0029589,GD16412,-,94233
X,1682000,1683000,0.0,0.0,X,1572781,1573768,FBgn0029589,GD16412,-,108233
X,1696839,1697839,1.0,1.0,X,1801356,1802471,FBgn0029596,GD24616,-,-103518
X,1707000,1708000,0.0,0.0,X,1801356,1802471,FBgn0029596,GD24616,-,-93357
X,1712024,1713024,1.0,1.0,X,1801356,1802471,FBgn0029596,GD24616,-,-88333
X,1717806,1718806,1.0,0.0,X,1801356,1802471,FBgn0029596,GD24616,-,-82551
X,1724377,1725377,1.0,1.0,X,1801356,1802471,FBgn0029596,GD24616,-,-75980
X,1727329,1728329,1.0,1.0,X,1801356,1802471,FBgn0029596,GD24616,-,-73028
X,1742000,1743000,0.0,0.0,X,1801356,1802471,FBgn0029596,GD24616,-,-58357
X,1744000,1745000,0.0,0.0,X,1801356,1802471,FBgn0029596,GD24616,-,-56357
X,1750000,1751000,0.0,0.0,X,1801356,1802471,FBgn0029596,GD24616,-,-50357
X,1752000,1753000,0.0,0.0,X,1801356,1802471,FBgn0029596,GD24616,-,-48357
X,1753000,1754000,0.0,0.0,X,1801356,1802471,FBgn0029596,GD24616,-,-47357
X,1777257,1778257,1.0,1.0,X,1801356,1802471,FBgn0029596,GD24616,-,-23100
X,1789000,1790000,0.0,0.0,X,1801356,1802471,FBgn0029596,GD24616,-,-11357
X,1794000,1795000,0.0,0.0,X,1801356,1802471,FBgn0029596,GD24616,-,-6357
X,1816082,1817082,1.0,1.0,X,1804533,1806340,FBgn0025627,GD24730,+,9743
X,1847000,1848000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,40661
X,1875000,1876000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,68661
X,1895000,1896000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,88661
X,1899000,1900000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,92661
X,1927000,1928000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,120661
X,1928000,1929000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,121661
X,1933000,1934000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,126661
X,1943000,1944000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,136661
X,1957681,1958681,0.0,1.0,X,1804533,1806340,FBgn0025627,GD24730,+,151342
X,1967000,1968000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,160661
X,1989000,1990000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,182661
X,2023000,2024000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,216661
X,2025211,2026211,1.0,1.0,X,1804533,1806340,FBgn0025627,GD24730,+,218872
X,2030000,2031000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,223661
X,2040375,2041375,1.0,1.0,X,1804533,1806340,FBgn0025627,GD24730,+,234036
X,2053000,2054000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,246661
X,2064000,2065000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,257661
X,2066715,2067715,1.0,1.0,X,1804533,1806340,FBgn0025627,GD24730,+,260376
X,2073021,2074021,1.0,1.0,X,1804533,1806340,FBgn0025627,GD24730,+,266682
X,2079000,2080000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,272661
X,2079840,2080840,1.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,273501
X,2087000,2088000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,280661
X,2088375,2089375,1.0,1.0,X,1804533,1806340,FBgn0025627,GD24730,+,282036
X,2109000,2110000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,302661
X,2123000,2124000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,316661
X,2128000,2129000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,321661
X,2133074,2134074,1.0,1.0,X,1804533,1806340,FBgn0025627,GD24730,+,326735
X,2139000,2140000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,332661
X,2151678,2152678,1.0,1.0,X,1804533,1806340,FBgn0025627,GD24730,+,345339
X,2154000,2155000,0.0,0.0,X,1804533,1806340,FBgn0025627,GD24730,+,347661
X,2184000,2185000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-369218
X,2189000,2190000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-364218
X,2203000,2204000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-350218
X,2205000,2206000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-348218
X,2207000,2208000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-346218
X,2218618,2219618,1.0,1.0,X,2554217,2555679,FBgn0040353,GD16350,-,-334600
X,2222000,2223000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-331218
X,2223000,2224000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-330218
X,2242000,2243000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-311218
X,2248466,2249466,0.0,1.0,X,2554217,2555679,FBgn0040353,GD16350,-,-304752
X,2268864,2269864,1.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-284354
X,2276089,2277089,1.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-277129
X,2280000,2281000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-273218
X,2287000,2288000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-266218
X,2304000,2305000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-249218
X,2308000,2309000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-245218
X,2314175,2315175,1.0,1.0,X,2554217,2555679,FBgn0040353,GD16350,-,-239043
X,2317000,2318000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-236218
X,2328000,2329000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-225218
X,2330000,2331000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-223218
X,2343000,2344000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-210218
X,2344341,2345341,1.0,1.0,X,2554217,2555679,FBgn0040353,GD16350,-,-208877
X,2348946,2349946,1.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-204272
X,2350114,2351114,1.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-203104
X,2356474,2357474,1.0,1.0,X,2554217,2555679,FBgn0040353,GD16350,-,-196744
X,2372000,2373000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-181218
X,2388000,2389000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-165218
X,2403188,2404188,1.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-150030
X,2415958,2416958,1.0,1.0,X,2554217,2555679,FBgn0040353,GD16350,-,-137260
X,2417000,2418000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-136218
X,2427922,2428922,1.0,1.0,X,2554217,2555679,FBgn0040353,GD16350,-,-125296
X,2430369,2431369,0.0,1.0,X,2554217,2555679,FBgn0040353,GD16350,-,-122849
X,2434447,2435447,1.0,1.0,X,2554217,2555679,FBgn0040353,GD16350,-,-118771
X,2438000,2439000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-115218
X,2456468,2457468,1.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-96750
X,2458000,2459000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-95218
X,2459000,2460000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-94218
X,2481561,2482561,1.0,1.0,X,2554217,2555679,FBgn0040353,GD16350,-,-71657
X,2484259,2485259,1.0,1.0,X,2554217,2555679,FBgn0040353,GD16350,-,-68959
X,2496000,2497000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-57218
X,2516067,2517067,1.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-37151
X,2543000,2544000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-10218
X,2545321,2546321,1.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-7897
X,2548000,2549000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-5218
X,2549000,2550000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,-4218
X,2558000,2559000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,2322
X,2563000,2564000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,7322
X,2569000,2570000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,13322
X,2573000,2574000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,17322
X,2574000,2575000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,18322
X,2587000,2588000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,31322
X,2596000,2597000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,40322
X,2601000,2602000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,45322
X,2603163,2604163,1.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,47485
X,2608000,2609000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,52322
X,2609000,2610000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,53322
X,2610000,2611000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,54322
X,2622000,2623000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,66322
X,2622692,2623692,0.0,1.0,X,2554217,2555679,FBgn0040353,GD16350,-,67014
X,2629648,2630648,1.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,73970
X,2637000,2638000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,81322
X,2646000,2647000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,90322
X,2685000,2686000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,129322
X,2686000,2687000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,130322
X,2698000,2699000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,142322
X,2704624,2705624,1.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,148946
X,2708496,2709496,1.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,152818
X,2711000,2712000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,155322
X,2717000,2718000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,161322
X,2718000,2719000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,162322
X,2719000,2720000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,163322
X,2721000,2722000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,165322
X,2722000,2723000,0.0,0.0,X,2554217,2555679,FBgn0040353,GD16350,-,166322
