Peak_chr	Peak_Start	Peak_End	label_head	label_testis	Gene_chr	Gene_Start	Gene_End	Gene_ID	Gene_Symbol	Transcript_ID	Transcript_Symbol	signed_distance
X	8899728	8900728	1.0	1.0	X	8898554	8900264	FBgn0030066	Uros1	FBtr0071268	Uros1-RA	0
X	8901226	8902226	0.0	1.0	X	8901699	8903761	FBgn0030067	Rbm13	FBtr0071255	Rbm13-RA	0
X	8903582	8904582	1.0	0.0	X	8901699	8903761	FBgn0030067	Rbm13	FBtr0071255	Rbm13-RA	0
X	8903582	8904582	1.0	0.0	X	8904144	8906248	FBgn0011586	e(r)	FBtr0071266	e(r)-RA	0
X	8905474	8906474	1.0	1.0	X	8904144	8906248	FBgn0011586	e(r)	FBtr0071266	e(r)-RA	0
X	8906600	8907600	1.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8907777	8908777	1.0	0.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8911288	8912288	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8911847	8912847	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8913934	8914934	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8924414	8925414	1.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8924414	8925414	1.0	1.0	X	8923960	8924449	FBgn0262900	CG43255	FBtr0306324	CG43255-RA	0
X	8932843	8933843	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8938065	8939065	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8939566	8940566	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8946950	8947950	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8947427	8948427	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8959874	8960874	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8968754	8969754	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8970520	8971520	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8972640	8973640	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8972640	8973640	0.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	8972640	8973640	0.0	1.0	X	8972908	8974255	FBgn0030073	CG10962	FBtr0071263	CG10962-RB	0
X	8973841	8974841	1.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8973841	8974841	1.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	8973841	8974841	1.0	1.0	X	8972908	8974255	FBgn0030073	CG10962	FBtr0071263	CG10962-RB	0
X	8983422	8984422	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8983422	8984422	0.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	8983422	8984422	0.0	1.0	X	8983634	8984442	FBgn0030074	CG12662	FBtr0071264	CG12662-RA	0
X	8987769	8988769	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8987769	8988769	0.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	8990445	8991445	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8990445	8991445	0.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	8994053	8995053	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8994053	8995053	0.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	8998023	8999023	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	8998023	8999023	0.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	9006376	9007376	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	9006376	9007376	0.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	9007074	9008074	1.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	9007074	9008074	1.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	9011065	9012065	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	9011065	9012065	0.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	9013291	9014291	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	9013291	9014291	0.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	9018432	9019432	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	9018432	9019432	0.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	9025532	9026532	0.0	1.0	X	8907068	9029476	FBgn0261549	rdgA	FBtr0302660	rdgA-RA	0
X	9025532	9026532	0.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	9029701	9030701	1.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	9029701	9030701	1.0	1.0	X	9030205	9054575	FBgn0259734	Nost	FBtr0343357	Nost-RH	0
X	9034829	9035829	1.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	9034829	9035829	1.0	1.0	X	9030205	9054575	FBgn0259734	Nost	FBtr0343357	Nost-RH	0
X	9038855	9039855	0.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	9038855	9039855	0.0	1.0	X	9030205	9054575	FBgn0259734	Nost	FBtr0343357	Nost-RH	0
X	9042092	9043092	1.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	9042092	9043092	1.0	1.0	X	9030205	9054575	FBgn0259734	Nost	FBtr0343357	Nost-RH	0
X	9046744	9047744	1.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	9046744	9047744	1.0	1.0	X	9030205	9054575	FBgn0259734	Nost	FBtr0343357	Nost-RH	0
X	9047729	9048729	0.0	1.0	X	8972908	9048991	FBgn0264384	lncRNA:CR43836	FBtr0332279	lncRNA:CR43836-RA	0
X	9047729	9048729	0.0	1.0	X	9030205	9054575	FBgn0259734	Nost	FBtr0343357	Nost-RH	0
X	9060955	9061955	0.0	1.0	X	9054698	9067983	FBgn0030077	CG15365	FBtr0071357	CG15365-RA	0
X	9067564	9068564	1.0	0.0	X	9054698	9067983	FBgn0030077	CG15365	FBtr0071357	CG15365-RA	0
X	9075981	9076981	0.0	1.0	X	9070318	9078499	FBgn0265413	CG44325	FBtr0339659	CG44325-RA	0
X	9078009	9079009	1.0	1.0	X	9070318	9078499	FBgn0265413	CG44325	FBtr0339659	CG44325-RA	0
X	9078009	9079009	1.0	1.0	X	9078823	9081057	FBgn0030081	CG7246	FBtr0071353	CG7246-RA	0
X	9080555	9081555	0.0	1.0	X	9078823	9081057	FBgn0030081	CG7246	FBtr0071353	CG7246-RA	0
X	9080555	9081555	0.0	1.0	X	9081063	9082746	FBgn0030082	HP1b	FBtr0071284	HP1b-RA	0
X	9081536	9082536	0.0	1.0	X	9081063	9082746	FBgn0030082	HP1b	FBtr0071284	HP1b-RA	0
X	9082515	9083515	0.0	1.0	X	9081063	9082746	FBgn0030082	HP1b	FBtr0071284	HP1b-RA	0
X	9082515	9083515	0.0	1.0	X	9082931	9085867	FBgn0052707	APC4	FBtr0071285	APC4-RA	0
X	9085578	9086578	1.0	1.0	X	9082931	9085867	FBgn0052707	APC4	FBtr0071285	APC4-RA	0
X	9085578	9086578	1.0	1.0	X	9085932	9086864	FBgn0052708	CG32708	FBtr0071286	CG32708-RA	0
X	9086532	9087532	1.0	1.0	X	9085932	9086864	FBgn0052708	CG32708	FBtr0071286	CG32708-RA	0
X	9086532	9087532	1.0	1.0	X	9087129	9088073	FBgn0052706	CG32706	FBtr0071287	CG32706-RA	0
X	9087784	9088784	1.0	1.0	X	9087129	9088073	FBgn0052706	CG32706	FBtr0071287	CG32706-RA	0
X	9087784	9088784	1.0	1.0	X	9088367	9089314	FBgn0030085	CG6999	FBtr0071288	CG6999-RA	0
X	9089243	9090243	1.0	1.0	X	9088367	9089314	FBgn0030085	CG6999	FBtr0071288	CG6999-RA	0
X	9089243	9090243	1.0	1.0	X	9089513	9092826	FBgn0030086	CCT2	FBtr0071289	CCT2-RA	0
X	9093583	9094583	1.0	0.0	X	9093612	9103739	FBgn0030087	CG7766	FBtr0071351	CG7766-RA	0
X	9103152	9104152	1.0	1.0	X	9093612	9103739	FBgn0030087	CG7766	FBtr0071351	CG7766-RA	0
X	9103152	9104152	1.0	1.0	X	9103870	9106604	FBgn0004856	Bx42	FBtr0071350	Bx42-RA	0
X	9106310	9107310	1.0	1.0	X	9103870	9106604	FBgn0004856	Bx42	FBtr0071350	Bx42-RA	0
X	9106310	9107310	1.0	1.0	X	9107069	9108354	FBgn0030088	Arfrp1	FBtr0071293	Arfrp1-RA	0
X	9109433	9110433	1.0	1.0	X	9108691	9117744	FBgn0030089	AP-1gamma	FBtr0071294	AP-1gamma-RB	0
X	9115842	9116842	0.0	1.0	X	9108691	9117744	FBgn0030089	AP-1gamma	FBtr0071294	AP-1gamma-RB	0
X	9118553	9119553	0.0	1.0	X	9108691	9117744	FBgn0030089	AP-1gamma	FBtr0071294	AP-1gamma-RB	-809
X	9119305	9120305	0.0	1.0	X	9120717	9120918	FBgn0267099	lncRNA:CR45539	FBtr0346176	lncRNA:CR45539-RA	412
X	9120069	9121069	0.0	1.0	X	9120717	9120918	FBgn0267099	lncRNA:CR45539	FBtr0346176	lncRNA:CR45539-RA	0
X	9129760	9130760	0.0	1.0	X	9121973	9135099	FBgn0030090	fend	FBtr0071349	fend-RB	0
X	9134568	9135568	1.0	1.0	X	9121973	9135099	FBgn0030090	fend	FBtr0071349	fend-RB	0
X	9139781	9140781	0.0	1.0	X	9140242	9141965	FBgn0265710	lncRNA:CR44517	FBtr0340641	lncRNA:CR44517-RA	0
X	9140856	9141856	1.0	1.0	X	9140242	9141965	FBgn0265710	lncRNA:CR44517	FBtr0340641	lncRNA:CR44517-RA	0
X	9142087	9143087	0.0	1.0	X	9142493	9147894	FBgn0030091	CG7065	FBtr0071299	CG7065-RA	0
X	9148804	9149804	1.0	1.0	X	9148080	9149071	FBgn0030092	fh	FBtr0071348	fh-RA	0
X	9148804	9149804	1.0	1.0	X	9149309	9151976	FBgn0030093	Bap111	FBtr0071300	Bap111-RA	0
X	9151946	9152946	1.0	1.0	X	9149309	9151976	FBgn0030093	Bap111	FBtr0071300	Bap111-RA	0
X	9151946	9152946	1.0	1.0	X	9152523	9156669	FBgn0004828	His3.3B	FBtr0071345	His3.3B-RA	0
X	9154499	9155499	0.0	1.0	X	9152523	9156669	FBgn0004828	His3.3B	FBtr0071345	His3.3B-RA	0
X	9155641	9156641	1.0	1.0	X	9152523	9156669	FBgn0004828	His3.3B	FBtr0071345	His3.3B-RA	0
X	9157948	9158948	1.0	1.0	X	9156929	9158515	FBgn0014868	Ost48	FBtr0071344	Ost48-RA	0
X	9157948	9158948	1.0	1.0	X	9158622	9159375	FBgn0040467	Dlip1	FBtr0071302	Dlip1-RA	0
X	9159370	9160370	0.0	1.0	X	9158622	9159375	FBgn0040467	Dlip1	FBtr0071302	Dlip1-RA	0
X	9159370	9160370	0.0	1.0	X	9159514	9160052	FBgn0040931	CG9034	FBtr0071343	CG9034-RA	0
X	9159370	9160370	0.0	1.0	X	9160124	9162090	FBgn0030096	Zpr1	FBtr0071342	Zpr1-RA	0
X	9161515	9162515	0.0	1.0	X	9160124	9162090	FBgn0030096	Zpr1	FBtr0071342	Zpr1-RA	0
X	9161515	9162515	0.0	1.0	X	9162092	9163153	FBgn0265725	CG44532	FBtr0340668	CG44532-RA	0
X	9163604	9164604	1.0	1.0	X	9163255	9189309	FBgn0026206	mei-P26	FBtr0071303	mei-P26-RA	0
X	9192347	9193347	1.0	1.0	X	9191657	9192548	FBgn0030098	CG12057	FBtr0071304	CG12057-RA	0
X	9192347	9193347	1.0	1.0	X	9192669	9193620	FBgn0030099	CG12056	FBtr0071305	CG12056-RA	0
X	9193317	9194317	1.0	1.0	X	9192669	9193620	FBgn0030099	CG12056	FBtr0071305	CG12056-RA	0
X	9193317	9194317	1.0	1.0	X	9193898	9195333	FBgn0030100	CG12106	FBtr0071306	CG12106-RA	0
X	9195630	9196630	0.0	1.0	X	9194750	9196414	FBgn0030101	CG12118	FBtr0071339	CG12118-RA	0
X	9202130	9203130	1.0	0.0	X	9196808	9201820	FBgn0086450	su(r)	FBtr0071338	su(r)-RC	-310
X	9213628	9214628	1.0	0.0	X	9214876	9215699	FBgn0030103	Obp8a	FBtr0071307	Obp8a-RA	248
X	9214548	9215548	0.0	1.0	X	9214876	9215699	FBgn0030103	Obp8a	FBtr0071307	Obp8a-RA	0
X	9220152	9221152	0.0	1.0	X	9217655	9223257	FBgn0086367	t	FBtr0071335	t-RA	0
X	9222823	9223823	1.0	1.0	X	9217655	9223257	FBgn0086367	t	FBtr0071335	t-RA	0
X	9224180	9225180	1.0	0.0	X	9225437	9226688	FBgn0030107	CG15370	FBtr0071310	CG15370-RA	257
X	9229515	9230515	1.0	0.0	X	9228796	9232378	FBgn0030109	CG12121	FBtr0071334	CG12121-RA	0
X	9231814	9232814	1.0	1.0	X	9228796	9232378	FBgn0030109	CG12121	FBtr0071334	CG12121-RA	0
X	9231814	9232814	1.0	1.0	X	9232726	9236585	FBgn0052704	Ir8a	FBtr0071333	Ir8a-RA	0
X	9243107	9244107	1.0	1.0	X	9236801	9243467	FBgn0260789	mxc	FBtr0071332	mxc-RA	0
X	9243107	9244107	1.0	1.0	X	9243817	9245925	FBgn0260771	Larp7	FBtr0301275	Larp7-RA	0
X	9246911	9247911	1.0	1.0	X	9245915	9247336	FBgn0000077	amx	FBtr0071331	amx-RA	0
X	9246911	9247911	1.0	1.0	X	9247342	9250037	FBgn0010269	Dsor1	FBtr0071313	Dsor1-RA	0
X	9250078	9251078	1.0	1.0	X	9250420	9255953	FBgn0030114	CG17754	FBtr0071314	CG17754-RC	0
X	9251742	9252742	0.0	1.0	X	9250420	9255953	FBgn0030114	CG17754	FBtr0071314	CG17754-RC	0
X	9254634	9255634	1.0	1.0	X	9250420	9255953	FBgn0030114	CG17754	FBtr0071314	CG17754-RC	0
X	9255839	9256839	1.0	1.0	X	9250420	9255953	FBgn0030114	CG17754	FBtr0071314	CG17754-RC	0
X	9255839	9256839	1.0	1.0	X	9256168	9259202	FBgn0028292	ric8a	FBtr0071317	ric8a-RA	0
X	9266017	9267017	1.0	0.0	X	9261376	9267698	FBgn0052703	Erk7	FBtr0071329	Erk7-RA	0
X	9272370	9273370	0.0	1.0	X	9270434	9272960	FBgn0030121	Cfp1	FBtr0071327	Cfp1-RA	0
X	9273058	9274058	0.0	1.0	X	9273413	9275653	FBgn0030122	Aladin	FBtr0339949	Aladin-RB	0
X	9282336	9283336	1.0	1.0	X	9275318	9283117	FBgn0040236	c11.1	FBtr0071326	c11.1-RA	0
X	9283802	9284802	1.0	1.0	X	9284649	9303636	FBgn0002576	lz	FBtr0071320	lz-RA	0
X	9318766	9319766	1.0	1.0	X	9317915	9319223	FBgn0040235	c12.1	FBtr0071324	c12.1-RA	0
X	9318766	9319766	1.0	1.0	X	9319359	9324458	FBgn0040234	c12.2	FBtr0071321	c12.2-RA	0
X	9331317	9332317	1.0	0.0	X	9324508	9356227	FBgn0085478	Zdhhc8	FBtr0112753	Zdhhc8-RA	0
X	9332042	9333042	0.0	1.0	X	9324508	9356227	FBgn0085478	Zdhhc8	FBtr0112753	Zdhhc8-RA	0
X	9338735	9339735	0.0	1.0	X	9324508	9356227	FBgn0085478	Zdhhc8	FBtr0112753	Zdhhc8-RA	0
X	9339391	9340391	0.0	1.0	X	9324508	9356227	FBgn0085478	Zdhhc8	FBtr0112753	Zdhhc8-RA	0
X	9342441	9343441	0.0	1.0	X	9324508	9356227	FBgn0085478	Zdhhc8	FBtr0112753	Zdhhc8-RA	0
X	9344034	9345034	0.0	1.0	X	9324508	9356227	FBgn0085478	Zdhhc8	FBtr0112753	Zdhhc8-RA	0
X	9347214	9348214	0.0	1.0	X	9324508	9356227	FBgn0085478	Zdhhc8	FBtr0112753	Zdhhc8-RA	0
X	9347874	9348874	0.0	1.0	X	9324508	9356227	FBgn0085478	Zdhhc8	FBtr0112753	Zdhhc8-RA	0
X	9351129	9352129	0.0	1.0	X	9324508	9356227	FBgn0085478	Zdhhc8	FBtr0112753	Zdhhc8-RA	0
X	9353542	9354542	0.0	1.0	X	9324508	9356227	FBgn0085478	Zdhhc8	FBtr0112753	Zdhhc8-RA	0
X	9355834	9356834	1.0	1.0	X	9324508	9356227	FBgn0085478	Zdhhc8	FBtr0112753	Zdhhc8-RA	0
X	9355834	9356834	1.0	1.0	X	9356634	9358594	FBgn0026149	BCL7-like	FBtr0071358	BCL7-like-RA	0
X	9357174	9358174	1.0	0.0	X	9356634	9358594	FBgn0026149	BCL7-like	FBtr0071358	BCL7-like-RA	0
X	9375647	9376647	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9378208	9379208	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9392408	9393408	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9400053	9401053	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9410600	9411600	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9411492	9412492	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9414059	9415059	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9418072	9419072	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9419146	9420146	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9431400	9432400	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9437110	9438110	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9440392	9441392	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9441987	9442987	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9448283	9449283	1.0	0.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9449097	9450097	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9450247	9451247	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9463672	9464672	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9464435	9465435	1.0	0.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9466209	9467209	1.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9467036	9468036	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9467672	9468672	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9469681	9470681	1.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9473583	9474583	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9474476	9475476	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9483313	9484313	0.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9497930	9498930	1.0	0.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	0
X	9500350	9501350	1.0	1.0	X	9358496	9500129	FBgn0261260	mgl	FBtr0302153	mgl-RA	-221
X	9502027	9503027	1.0	1.0	X	9502826	9550838	FBgn0267253	CG32700	FBtr0071373	CG32700-RA	0
X	9505207	9506207	0.0	1.0	X	9502826	9550838	FBgn0267253	CG32700	FBtr0071373	CG32700-RA	0
X	9524757	9525757	0.0	1.0	X	9502826	9550838	FBgn0267253	CG32700	FBtr0071373	CG32700-RA	0
X	9532040	9533040	0.0	1.0	X	9502826	9550838	FBgn0267253	CG32700	FBtr0071373	CG32700-RA	0
X	9535235	9536235	0.0	1.0	X	9502826	9550838	FBgn0267253	CG32700	FBtr0071373	CG32700-RA	0
X	9539887	9540887	0.0	1.0	X	9502826	9550838	FBgn0267253	CG32700	FBtr0071373	CG32700-RA	0
X	9541917	9542917	0.0	1.0	X	9502826	9550838	FBgn0267253	CG32700	FBtr0071373	CG32700-RA	0
X	9544148	9545148	0.0	1.0	X	9502826	9550838	FBgn0267253	CG32700	FBtr0071373	CG32700-RA	0
X	9545168	9546168	1.0	1.0	X	9502826	9550838	FBgn0267253	CG32700	FBtr0071373	CG32700-RA	0
X	9546107	9547107	0.0	1.0	X	9502826	9550838	FBgn0267253	CG32700	FBtr0071373	CG32700-RA	0
X	9550386	9551386	1.0	1.0	X	9502826	9550838	FBgn0267253	CG32700	FBtr0071373	CG32700-RA	0
X	9550386	9551386	1.0	1.0	X	9551140	9553750	FBgn0028327	l(1)G0320	FBtr0071372	l(1)G0320-RA	0
X	9553168	9554168	1.0	1.0	X	9551140	9553750	FBgn0028327	l(1)G0320	FBtr0071372	l(1)G0320-RA	0
X	9554277	9555277	1.0	1.0	X	9554623	9555661	FBgn0030136	RpS28b	FBtr0071360	RpS28b-RA	0
X	9555946	9556946	0.0	1.0	X	9555607	9556544	FBgn0030137	CG15317	FBtr0071371	CG15317-RA	0
X	9577685	9578685	1.0	0.0	X	9571537	9579987	FBgn0052699	LPCAT	FBtr0110850	LPCAT-RB	0
X	9578680	9579680	1.0	1.0	X	9571537	9579987	FBgn0052699	LPCAT	FBtr0110850	LPCAT-RB	0
X	9579535	9580535	1.0	1.0	X	9571537	9579987	FBgn0052699	LPCAT	FBtr0110850	LPCAT-RB	0
X	9581514	9582514	0.0	1.0	X	9581493	9581917	FBgn0267100	lncRNA:CR45540	FBtr0346180	lncRNA:CR45540-RA	0
X	9583652	9584652	1.0	1.0	X	9584177	9584575	FBgn0267101	lncRNA:CR45541	FBtr0346177	lncRNA:CR45541-RA	0
X	9585335	9586335	1.0	1.0	X	9585675	9589813	FBgn0001186	Hex-A	FBtr0071361	Hex-A-RA	0
X	9589819	9590819	1.0	1.0	X	9590093	9590619	FBgn0267102	lncRNA:CR45542	FBtr0346179	lncRNA:CR45542-RA	0
X	9593571	9594571	1.0	0.0	X	9595082	9595467	FBgn0267103	lncRNA:CR45543	FBtr0346178	lncRNA:CR45543-RA	511
X	9594049	9595049	0.0	1.0	X	9595082	9595467	FBgn0267103	lncRNA:CR45543	FBtr0346178	lncRNA:CR45543-RA	33
X	9594867	9595867	1.0	0.0	X	9595082	9595467	FBgn0267103	lncRNA:CR45543	FBtr0346178	lncRNA:CR45543-RA	0
X	9595479	9596479	1.0	0.0	X	9595082	9595467	FBgn0267103	lncRNA:CR45543	FBtr0346178	lncRNA:CR45543-RA	-12
X	9599964	9600964	1.0	1.0	X	9601030	9604280	FBgn0030141	Gga	FBtr0071363	Gga-RB	66
X	9605395	9606395	0.0	1.0	X	9604154	9605969	FBgn0264691	Lst8	FBtr0071368	Lst8-RA	0
X	9605395	9606395	0.0	1.0	X	9606363	9608884	FBgn0027084	LysRS	FBtr0071366	LysRS-RA	0
X	9608383	9609383	1.0	1.0	X	9606363	9608884	FBgn0027084	LysRS	FBtr0071366	LysRS-RA	0
X	9608383	9609383	1.0	1.0	X	9608946	9623243	FBgn0261931	CG42797	FBtr0332963	CG42797-RF	0
X	9613348	9614348	1.0	0.0	X	9608946	9623243	FBgn0261931	CG42797	FBtr0332963	CG42797-RF	0
X	9614787	9615787	1.0	0.0	X	9608946	9623243	FBgn0261931	CG42797	FBtr0332963	CG42797-RF	0
X	9615418	9616418	1.0	0.0	X	9608946	9623243	FBgn0261931	CG42797	FBtr0332963	CG42797-RF	0
X	9632088	9633088	0.0	1.0	X	9626294	9659145	FBgn0028341	Ptpmeg2	FBtr0071407	Ptpmeg2-RD	0
X	9633940	9634940	0.0	1.0	X	9626294	9659145	FBgn0028341	Ptpmeg2	FBtr0071407	Ptpmeg2-RD	0
X	9634315	9635315	0.0	1.0	X	9626294	9659145	FBgn0028341	Ptpmeg2	FBtr0071407	Ptpmeg2-RD	0
X	9635938	9636938	1.0	0.0	X	9626294	9659145	FBgn0028341	Ptpmeg2	FBtr0071407	Ptpmeg2-RD	0
X	9638661	9639661	1.0	1.0	X	9626294	9659145	FBgn0028341	Ptpmeg2	FBtr0071407	Ptpmeg2-RD	0
X	9640252	9641252	1.0	1.0	X	9626294	9659145	FBgn0028341	Ptpmeg2	FBtr0071407	Ptpmeg2-RD	0
X	9645553	9646553	1.0	1.0	X	9626294	9659145	FBgn0028341	Ptpmeg2	FBtr0071407	Ptpmeg2-RD	0
X	9650469	9651469	0.0	1.0	X	9626294	9659145	FBgn0028341	Ptpmeg2	FBtr0071407	Ptpmeg2-RD	0
X	9655632	9656632	0.0	1.0	X	9626294	9659145	FBgn0028341	Ptpmeg2	FBtr0071407	Ptpmeg2-RD	0
X	9658081	9659081	1.0	1.0	X	9626294	9659145	FBgn0028341	Ptpmeg2	FBtr0071407	Ptpmeg2-RD	0
X	9666141	9667141	1.0	0.0	X	9665442	9687066	FBgn0261617	nej	FBtr0302722	nej-RC	0
X	9674573	9675573	1.0	1.0	X	9665442	9687066	FBgn0261617	nej	FBtr0302722	nej-RC	0
X	9683926	9684926	1.0	1.0	X	9665442	9687066	FBgn0261617	nej	FBtr0302722	nej-RC	0
X	9684504	9685504	1.0	1.0	X	9665442	9687066	FBgn0261617	nej	FBtr0302722	nej-RC	0
X	9685318	9686318	1.0	1.0	X	9665442	9687066	FBgn0261617	nej	FBtr0302722	nej-RC	0
