Chromosome,Start,End,label_head,label_testis,Nearest_Chromosome,Nearest_Start,Nearest_End,Gene_ID,Distance
X,12537618,12538618,0.0,1.0,X,12454729,12455683,FBgn0030389,-81936
X,12538412,12539412,0.0,1.0,X,12454729,12455683,FBgn0030389,-82730
X,12539552,12540552,0.0,1.0,X,12454729,12455683,FBgn0030389,-83870
X,12540432,12541432,0.0,1.0,X,12454729,12455683,FBgn0030389,-84750
X,12546643,12547643,1.0,1.0,X,12454729,12455683,FBgn0030389,-90961
X,12555666,12556666,0.0,1.0,X,12454729,12455683,FBgn0030389,-99984
X,12556675,12557675,0.0,1.0,X,12454729,12455683,FBgn0030389,-100993
X,12559014,12560014,0.0,1.0,X,12454729,12455683,FBgn0030389,-103332
X,12567467,12568467,1.0,1.0,X,12454729,12455683,FBgn0030389,-111785
X,12574814,12575814,1.0,1.0,X,12454729,12455683,FBgn0030389,-119132
X,12578704,12579704,1.0,1.0,X,12454729,12455683,FBgn0030389,-123022
X,12579877,12580877,1.0,1.0,X,12454729,12455683,FBgn0030389,-124195
X,12583000,12584000,1.0,1.0,X,12454729,12455683,FBgn0030389,-127318
X,12591181,12592181,1.0,1.0,X,12454729,12455683,FBgn0030389,-135499
X,12595363,12596363,1.0,1.0,X,12454729,12455683,FBgn0030389,-139681
X,12600951,12601951,1.0,0.0,X,12454729,12455683,FBgn0030389,-145269
X,12611447,12612447,1.0,1.0,X,12454729,12455683,FBgn0030389,-155765
X,12615478,12616478,0.0,1.0,X,12454729,12455683,FBgn0030389,-159796
X,12621308,12622308,0.0,1.0,X,12454729,12455683,FBgn0030389,-165626
X,12621985,12622985,0.0,1.0,X,12454729,12455683,FBgn0030389,-166303
X,12626042,12627042,0.0,1.0,X,12454729,12455683,FBgn0030389,-170360
X,12629163,12630163,1.0,1.0,X,12454729,12455683,FBgn0030389,-173481
X,12631393,12632393,1.0,1.0,X,12454729,12455683,FBgn0030389,-175711
X,12632556,12633556,0.0,1.0,X,12454729,12455683,FBgn0030389,-176874
X,12633963,12634963,0.0,1.0,X,12454729,12455683,FBgn0030389,-178281
X,12640487,12641487,1.0,0.0,X,12454729,12455683,FBgn0030389,-184805
X,12649082,12650082,1.0,0.0,X,12454729,12455683,FBgn0030389,-193400
X,12653709,12654709,1.0,1.0,X,12454729,12455683,FBgn0030389,-198027
X,12658705,12659705,1.0,1.0,X,12855688,12857722,FBgn0030429,195984
X,12659833,12660833,1.0,1.0,X,12855688,12857722,FBgn0030429,194856
X,12661171,12662171,1.0,1.0,X,12855688,12857722,FBgn0030429,193518
X,12662947,12663947,1.0,0.0,X,12855688,12857722,FBgn0030429,191742
X,12664792,12665792,1.0,1.0,X,12855688,12857722,FBgn0030429,189897
X,12665689,12666689,1.0,1.0,X,12855688,12857722,FBgn0030429,189000
X,12667347,12668347,0.0,1.0,X,12855688,12857722,FBgn0030429,187342
X,12671302,12672302,0.0,1.0,X,12855688,12857722,FBgn0030429,183387
X,12672229,12673229,1.0,1.0,X,12855688,12857722,FBgn0030429,182460
X,12673542,12674542,1.0,0.0,X,12855688,12857722,FBgn0030429,181147
X,12694170,12695170,0.0,1.0,X,12855688,12857722,FBgn0030429,160519
X,12697768,12698768,0.0,1.0,X,12855688,12857722,FBgn0030429,156921
X,12699104,12700104,0.0,1.0,X,12855688,12857722,FBgn0030429,155585
X,12705659,12706659,0.0,1.0,X,12855688,12857722,FBgn0030429,149030
X,12708906,12709906,0.0,1.0,X,12855688,12857722,FBgn0030429,145783
X,12709449,12710449,0.0,1.0,X,12855688,12857722,FBgn0030429,145240
X,12715671,12716671,1.0,1.0,X,12855688,12857722,FBgn0030429,139018
X,12718372,12719372,0.0,1.0,X,12855688,12857722,FBgn0030429,136317
X,12719042,12720042,0.0,1.0,X,12855688,12857722,FBgn0030429,135647
X,12719848,12720848,1.0,0.0,X,12855688,12857722,FBgn0030429,134841
X,12721182,12722182,1.0,1.0,X,12855688,12857722,FBgn0030429,133507
X,12724042,12725042,1.0,1.0,X,12855688,12857722,FBgn0030429,130647
X,12724981,12725981,1.0,1.0,X,12855688,12857722,FBgn0030429,129708
X,12727518,12728518,1.0,1.0,X,12855688,12857722,FBgn0030429,127171
X,12734717,12735717,1.0,1.0,X,12855688,12857722,FBgn0030429,119972
X,12735613,12736613,1.0,1.0,X,12855688,12857722,FBgn0030429,119076
X,12737031,12738031,1.0,1.0,X,12855688,12857722,FBgn0030429,117658
X,12742031,12743031,1.0,1.0,X,12855688,12857722,FBgn0030429,112658
X,12743098,12744098,0.0,1.0,X,12855688,12857722,FBgn0030429,111591
X,12743725,12744725,1.0,1.0,X,12855688,12857722,FBgn0030429,110964
X,12750125,12751125,1.0,1.0,X,12855688,12857722,FBgn0030429,104564
X,12751633,12752633,1.0,1.0,X,12855688,12857722,FBgn0030429,103056
X,12753739,12754739,1.0,1.0,X,12855688,12857722,FBgn0030429,100950
X,12754901,12755901,1.0,1.0,X,12855688,12857722,FBgn0030429,99788
X,12756064,12757064,0.0,1.0,X,12855688,12857722,FBgn0030429,98625
X,12760260,12761260,1.0,1.0,X,12855688,12857722,FBgn0030429,94429
X,12763025,12764025,1.0,1.0,X,12855688,12857722,FBgn0030429,91664
X,12765023,12766023,0.0,1.0,X,12855688,12857722,FBgn0030429,89666
X,12765972,12766972,0.0,1.0,X,12855688,12857722,FBgn0030429,88717
X,12768681,12769681,0.0,1.0,X,12855688,12857722,FBgn0030429,86008
X,12777406,12778406,0.0,1.0,X,12855688,12857722,FBgn0030429,77283
X,12778318,12779318,0.0,1.0,X,12855688,12857722,FBgn0030429,76371
X,12784388,12785388,1.0,1.0,X,12855688,12857722,FBgn0030429,70301
X,12806206,12807206,0.0,1.0,X,12855688,12857722,FBgn0030429,48483
X,12809851,12810851,0.0,1.0,X,12855688,12857722,FBgn0030429,44838
X,12810896,12811896,0.0,1.0,X,12855688,12857722,FBgn0030429,43793
X,12813647,12814647,0.0,1.0,X,12855688,12857722,FBgn0030429,41042
X,12828841,12829841,0.0,1.0,X,12855688,12857722,FBgn0030429,25848
X,12833702,12834702,0.0,1.0,X,12855688,12857722,FBgn0030429,20987
X,12836329,12837329,0.0,1.0,X,12855688,12857722,FBgn0030429,18360
X,12837489,12838489,0.0,1.0,X,12855688,12857722,FBgn0030429,17200
X,12840349,12841349,0.0,1.0,X,12855688,12857722,FBgn0030429,14340
X,12841661,12842661,0.0,1.0,X,12855688,12857722,FBgn0030429,13028
X,12844318,12845318,0.0,1.0,X,12855688,12857722,FBgn0030429,10371
X,12844724,12845724,0.0,1.0,X,12855688,12857722,FBgn0030429,9965
X,12861339,12862339,0.0,1.0,X,12855688,12857722,FBgn0030429,-3618
X,12868303,12869303,0.0,1.0,X,12855688,12857722,FBgn0030429,-10582
X,12869224,12870224,0.0,1.0,X,12855688,12857722,FBgn0030429,-11503
X,12869770,12870770,0.0,1.0,X,12855688,12857722,FBgn0030429,-12049
X,12879528,12880528,0.0,1.0,X,12855688,12857722,FBgn0030429,-21807
X,12880603,12881603,0.0,1.0,X,12855688,12857722,FBgn0030429,-22882
X,12883202,12884202,0.0,1.0,X,12855688,12857722,FBgn0030429,-25481
X,12893990,12894990,0.0,1.0,X,12855688,12857722,FBgn0030429,-36269
X,12896649,12897649,1.0,1.0,X,12855688,12857722,FBgn0030429,-38928
X,12900593,12901593,1.0,1.0,X,12855688,12857722,FBgn0030429,-42872
X,12902863,12903863,1.0,1.0,X,12855688,12857722,FBgn0030429,-45142
X,12905484,12906484,1.0,1.0,X,12855688,12857722,FBgn0030429,-47763
X,12906710,12907710,0.0,1.0,X,12855688,12857722,FBgn0030429,-48989
X,12909403,12910403,1.0,1.0,X,12855688,12857722,FBgn0030429,-51682
X,12910604,12911604,1.0,0.0,X,12855688,12857722,FBgn0030429,-52883
X,12913628,12914628,0.0,1.0,X,12855688,12857722,FBgn0030429,-55907
X,12914550,12915550,0.0,1.0,X,12855688,12857722,FBgn0030429,-56829
X,12915253,12916253,0.0,1.0,X,12855688,12857722,FBgn0030429,-57532
X,12916256,12917256,0.0,1.0,X,12855688,12857722,FBgn0030429,-58535
X,12916850,12917850,0.0,1.0,X,12855688,12857722,FBgn0030429,-59129
X,12920666,12921666,0.0,1.0,X,12855688,12857722,FBgn0030429,-62945
X,12922060,12923060,0.0,1.0,X,12855688,12857722,FBgn0030429,-64339
X,12925341,12926341,0.0,1.0,X,12855688,12857722,FBgn0030429,-67620
X,12929522,12930522,0.0,1.0,X,12855688,12857722,FBgn0030429,-71801
X,12931543,12932543,1.0,1.0,X,12855688,12857722,FBgn0030429,-73822
X,12936838,12937838,1.0,1.0,X,12855688,12857722,FBgn0030429,-79117
X,12937888,12938888,0.0,1.0,X,12855688,12857722,FBgn0030429,-80167
X,12939358,12940358,0.0,1.0,X,12855688,12857722,FBgn0030429,-81637
X,12952248,12953248,0.0,1.0,X,13022198,13022949,FBgn0030441,68951
X,12964387,12965387,1.0,1.0,X,13022198,13022949,FBgn0030441,56812
X,12966920,12967920,0.0,1.0,X,13022198,13022949,FBgn0030441,54279
X,12975837,12976837,0.0,1.0,X,13022198,13022949,FBgn0030441,45362
X,12976918,12977918,0.0,1.0,X,13022198,13022949,FBgn0030441,44281
X,12977621,12978621,0.0,1.0,X,13022198,13022949,FBgn0030441,43578
X,12978288,12979288,0.0,1.0,X,13022198,13022949,FBgn0030441,42911
X,12986776,12987776,0.0,1.0,X,13022198,13022949,FBgn0030441,34423
X,12987901,12988901,0.0,1.0,X,13022198,13022949,FBgn0030441,33298
X,12994407,12995407,0.0,1.0,X,13022198,13022949,FBgn0030441,26792
X,12999305,13000305,0.0,1.0,X,13022198,13022949,FBgn0030441,21894
X,12999959,13000959,0.0,1.0,X,13022198,13022949,FBgn0030441,21240
X,13006104,13007104,0.0,1.0,X,13022198,13022949,FBgn0030441,15095
X,13011941,13012941,0.0,1.0,X,13022198,13022949,FBgn0030441,9258
X,13015227,13016227,0.0,1.0,X,13022198,13022949,FBgn0030441,5972
X,13023207,13024207,0.0,1.0,X,13022198,13022949,FBgn0030441,-259
X,13023756,13024756,0.0,1.0,X,13022198,13022949,FBgn0030441,-808
X,13024659,13025659,0.0,1.0,X,13022198,13022949,FBgn0030441,-1711
X,13025724,13026724,0.0,1.0,X,13022198,13022949,FBgn0030441,-2776
X,13030883,13031883,0.0,1.0,X,13022198,13022949,FBgn0030441,-7935
X,13034309,13035309,0.0,1.0,X,13022198,13022949,FBgn0030441,-11361
X,13041457,13042457,0.0,1.0,X,13022198,13022949,FBgn0030441,-18509
X,13055829,13056829,0.0,1.0,X,13022198,13022949,FBgn0030441,-32881
X,13080161,13081161,1.0,0.0,X,13022198,13022949,FBgn0030441,-57213
X,13087079,13088079,1.0,1.0,X,13022198,13022949,FBgn0030441,-64131
X,13088003,13089003,0.0,1.0,X,13022198,13022949,FBgn0030441,-65055
X,13089475,13090475,1.0,1.0,X,13022198,13022949,FBgn0030441,-66527
X,13090624,13091624,1.0,1.0,X,13022198,13022949,FBgn0030441,-67676
X,13093909,13094909,1.0,1.0,X,13022198,13022949,FBgn0030441,-70961
X,13105975,13106975,1.0,1.0,X,13022198,13022949,FBgn0030441,-83027
X,13112054,13113054,1.0,1.0,X,13022198,13022949,FBgn0030441,-89106
X,13114573,13115573,0.0,1.0,X,13022198,13022949,FBgn0030441,-91625
X,13115811,13116811,1.0,0.0,X,13022198,13022949,FBgn0030441,-92863
X,13125180,13126180,0.0,1.0,X,13022198,13022949,FBgn0030441,-102232
X,13128144,13129144,1.0,1.0,X,13022198,13022949,FBgn0030441,-105196
X,13130862,13131862,1.0,1.0,X,13235925,13236566,FBgn0052639,104064
X,13132362,13133362,1.0,0.0,X,13235925,13236566,FBgn0052639,102564
X,13154592,13155592,1.0,1.0,X,13235925,13236566,FBgn0052639,80334
X,13159051,13160051,1.0,1.0,X,13235925,13236566,FBgn0052639,75875
X,13174837,13175837,0.0,1.0,X,13235925,13236566,FBgn0052639,60089
X,13183920,13184920,1.0,0.0,X,13235925,13236566,FBgn0052639,51006
X,13188817,13189817,0.0,1.0,X,13235925,13236566,FBgn0052639,46109
X,13200517,13201517,1.0,0.0,X,13235925,13236566,FBgn0052639,34409
X,13207419,13208419,0.0,1.0,X,13235925,13236566,FBgn0052639,27507
X,13208228,13209228,0.0,1.0,X,13235925,13236566,FBgn0052639,26698
X,13209315,13210315,0.0,1.0,X,13235925,13236566,FBgn0052639,25611
X,13211094,13212094,1.0,1.0,X,13235925,13236566,FBgn0052639,23832
X,13220925,13221925,1.0,0.0,X,13235925,13236566,FBgn0052639,14001
X,13221946,13222946,1.0,0.0,X,13235925,13236566,FBgn0052639,12980
X,13237947,13238947,0.0,1.0,X,13235925,13236566,FBgn0052639,-1382
X,13242374,13243374,0.0,1.0,X,13235925,13236566,FBgn0052639,-5809
X,13256724,13257724,1.0,1.0,X,13235925,13236566,FBgn0052639,-20159
X,13257601,13258601,1.0,1.0,X,13235925,13236566,FBgn0052639,-21036
X,13267467,13268467,0.0,1.0,X,13235925,13236566,FBgn0052639,-30902
X,13272357,13273357,1.0,1.0,X,13235925,13236566,FBgn0052639,-35792
X,13272993,13273993,0.0,1.0,X,13235925,13236566,FBgn0052639,-36428
X,13274612,13275612,0.0,1.0,X,13235925,13236566,FBgn0052639,-38047
X,13277564,13278564,1.0,1.0,X,13235925,13236566,FBgn0052639,-40999
X,13278303,13279303,1.0,1.0,X,13235925,13236566,FBgn0052639,-41738
X,13279699,13280699,1.0,1.0,X,13235925,13236566,FBgn0052639,-43134
X,13280726,13281726,0.0,1.0,X,13235925,13236566,FBgn0052639,-44161
X,13281364,13282364,0.0,1.0,X,13235925,13236566,FBgn0052639,-44799
X,13284179,13285179,1.0,0.0,X,13235925,13236566,FBgn0052639,-47614
X,13284930,13285930,1.0,0.0,X,13235925,13236566,FBgn0052639,-48365
X,13287745,13288745,1.0,1.0,X,13235925,13236566,FBgn0052639,-51180
X,13296057,13297057,0.0,1.0,X,13235925,13236566,FBgn0052639,-59492
X,13296726,13297726,1.0,1.0,X,13235925,13236566,FBgn0052639,-60161
X,13300434,13301434,1.0,1.0,X,13235925,13236566,FBgn0052639,-63869
X,13302232,13303232,1.0,1.0,X,13235925,13236566,FBgn0052639,-65667
X,13303811,13304811,1.0,1.0,X,13235925,13236566,FBgn0052639,-67246
X,13305050,13306050,1.0,1.0,X,13235925,13236566,FBgn0052639,-68485
X,13310504,13311504,1.0,1.0,X,13235925,13236566,FBgn0052639,-73939
X,13313563,13314563,1.0,0.0,X,13235925,13236566,FBgn0052639,-76998
X,13314638,13315638,1.0,1.0,X,13235925,13236566,FBgn0052639,-78073
X,13319112,13320112,1.0,1.0,X,13235925,13236566,FBgn0052639,-82547
X,13320773,13321773,1.0,1.0,X,13235925,13236566,FBgn0052639,-84208
X,13322084,13323084,1.0,1.0,X,13235925,13236566,FBgn0052639,-85519
X,13324367,13325367,1.0,1.0,X,13235925,13236566,FBgn0052639,-87802
X,13329337,13330337,1.0,1.0,X,13235925,13236566,FBgn0052639,-92772
X,13332020,13333020,1.0,1.0,X,13235925,13236566,FBgn0052639,-95455
X,13332971,13333971,1.0,1.0,X,13235925,13236566,FBgn0052639,-96406
X,13334530,13335530,1.0,0.0,X,13235925,13236566,FBgn0052639,-97965
X,13337106,13338106,1.0,1.0,X,13235925,13236566,FBgn0052639,-100541
X,13337888,13338888,1.0,1.0,X,13235925,13236566,FBgn0052639,-101323
X,13341362,13342362,1.0,1.0,X,13235925,13236566,FBgn0052639,-104797
X,13344655,13345655,0.0,1.0,X,13235925,13236566,FBgn0052639,-108090
X,13345357,13346357,0.0,1.0,X,13235925,13236566,FBgn0052639,-108792
X,13347315,13348315,0.0,1.0,X,13235925,13236566,FBgn0052639,-110750
X,13347922,13348922,0.0,1.0,X,13235925,13236566,FBgn0052639,-111357
X,13353021,13354021,0.0,1.0,X,13235925,13236566,FBgn0052639,-116456
X,13353597,13354597,0.0,1.0,X,13235925,13236566,FBgn0052639,-117032
X,13354336,13355336,0.0,1.0,X,13235925,13236566,FBgn0052639,-117771
X,13357804,13358804,0.0,1.0,X,13235925,13236566,FBgn0052639,-121239
X,13359014,13360014,0.0,1.0,X,13235925,13236566,FBgn0052639,-122449
X,13370782,13371782,1.0,1.0,X,13235925,13236566,FBgn0052639,-134217
X,13373670,13374670,1.0,1.0,X,13235925,13236566,FBgn0052639,-137105
X,13375398,13376398,0.0,1.0,X,13235925,13236566,FBgn0052639,-138833
X,13376700,13377700,1.0,1.0,X,13235925,13236566,FBgn0052639,-140135
X,13381576,13382576,1.0,0.0,X,13235925,13236566,FBgn0052639,-145011
X,13382667,13383667,1.0,0.0,X,13529656,13530249,FBgn0265610,145990
X,13384177,13385177,1.0,1.0,X,13529656,13530249,FBgn0265610,144480
X,13386669,13387669,1.0,1.0,X,13529656,13530249,FBgn0265610,141988
X,13390496,13391496,1.0,1.0,X,13529656,13530249,FBgn0265610,138161
X,13394687,13395687,1.0,1.0,X,13529656,13530249,FBgn0265610,133970
X,13395735,13396735,1.0,0.0,X,13529656,13530249,FBgn0265610,132922
X,13396374,13397374,1.0,1.0,X,13529656,13530249,FBgn0265610,132283
X,13398745,13399745,0.0,1.0,X,13529656,13530249,FBgn0265610,129912
X,13403977,13404977,1.0,1.0,X,13529656,13530249,FBgn0265610,124680
X,13410928,13411928,1.0,1.0,X,13529656,13530249,FBgn0265610,117729
X,13412685,13413685,1.0,1.0,X,13529656,13530249,FBgn0265610,115972
X,13420771,13421771,1.0,1.0,X,13529656,13530249,FBgn0265610,107886
X,13433658,13434658,0.0,1.0,X,13529656,13530249,FBgn0265610,94999
X,13444385,13445385,0.0,1.0,X,13529656,13530249,FBgn0265610,84272
X,13445472,13446472,0.0,1.0,X,13529656,13530249,FBgn0265610,83185
X,13450065,13451065,0.0,1.0,X,13529656,13530249,FBgn0265610,78592
X,13450786,13451786,0.0,1.0,X,13529656,13530249,FBgn0265610,77871
X,13454124,13455124,0.0,1.0,X,13529656,13530249,FBgn0265610,74533
X,13464020,13465020,1.0,0.0,X,13529656,13530249,FBgn0265610,64637
X,13477014,13478014,0.0,1.0,X,13529656,13530249,FBgn0265610,51643
X,13482673,13483673,0.0,1.0,X,13529656,13530249,FBgn0265610,45984
X,13483452,13484452,0.0,1.0,X,13529656,13530249,FBgn0265610,45205
X,13487864,13488864,0.0,1.0,X,13529656,13530249,FBgn0265610,40793
X,13493582,13494582,0.0,1.0,X,13529656,13530249,FBgn0265610,35075
X,13498373,13499373,0.0,1.0,X,13529656,13530249,FBgn0265610,30284
X,13504073,13505073,0.0,1.0,X,13529656,13530249,FBgn0265610,24584
X,13505991,13506991,0.0,1.0,X,13529656,13530249,FBgn0265610,22666
X,13506743,13507743,1.0,0.0,X,13529656,13530249,FBgn0265610,21914
X,13511707,13512707,0.0,1.0,X,13529656,13530249,FBgn0265610,16950
X,13512891,13513891,0.0,1.0,X,13529656,13530249,FBgn0265610,15766
X,13536816,13537816,0.0,1.0,X,13529656,13530249,FBgn0265610,-6568
X,13563395,13564395,1.0,1.0,X,13529656,13530249,FBgn0265610,-33147
X,13565409,13566409,0.0,1.0,X,13529656,13530249,FBgn0265610,-35161
X,13566337,13567337,1.0,0.0,X,13529656,13530249,FBgn0265610,-36089
X,13568696,13569696,0.0,1.0,X,13529656,13530249,FBgn0265610,-38448
X,13571779,13572779,0.0,1.0,X,13529656,13530249,FBgn0265610,-41531
X,13575424,13576424,1.0,0.0,X,13529656,13530249,FBgn0265610,-45176
X,13577118,13578118,0.0,1.0,X,13529656,13530249,FBgn0265610,-46870
X,13584535,13585535,0.0,1.0,X,13529656,13530249,FBgn0265610,-54287
X,13586181,13587181,0.0,1.0,X,13529656,13530249,FBgn0265610,-55933
X,13588048,13589048,0.0,1.0,X,13529656,13530249,FBgn0265610,-57800
X,13589283,13590283,0.0,1.0,X,13529656,13530249,FBgn0265610,-59035
X,13602115,13603115,0.0,1.0,X,13529656,13530249,FBgn0265610,-71867
X,13605793,13606793,1.0,1.0,X,13529656,13530249,FBgn0265610,-75545
X,13611594,13612594,1.0,1.0,X,13529656,13530249,FBgn0265610,-81346
X,13613325,13614325,1.0,0.0,X,13529656,13530249,FBgn0265610,-83077
X,13616124,13617124,1.0,1.0,X,13529656,13530249,FBgn0265610,-85876
X,13619281,13620281,1.0,0.0,X,13529656,13530249,FBgn0265610,-89033
X,13624514,13625514,1.0,1.0,X,13529656,13530249,FBgn0265610,-94266
X,13626110,13627110,1.0,1.0,X,13529656,13530249,FBgn0265610,-95862
X,13630233,13631233,0.0,1.0,X,13529656,13530249,FBgn0265610,-99985
X,13634216,13635216,1.0,1.0,X,13529656,13530249,FBgn0265610,-103968
X,13640079,13641079,1.0,1.0,X,13529656,13530249,FBgn0265610,-109831
X,13641506,13642506,1.0,1.0,X,13529656,13530249,FBgn0265610,-111258
X,13663590,13664590,1.0,0.0,X,13529656,13530249,FBgn0265610,-133342
X,13669556,13670556,0.0,1.0,X,13529656,13530249,FBgn0265610,-139308
X,13671319,13672319,0.0,1.0,X,13529656,13530249,FBgn0265610,-141071
X,13679751,13680751,1.0,1.0,X,13529656,13530249,FBgn0265610,-149503
X,13682412,13683412,1.0,1.0,X,13529656,13530249,FBgn0265610,-152164
X,13689467,13690467,0.0,1.0,X,13529656,13530249,FBgn0265610,-159219
X,13696405,13697405,0.0,1.0,X,13529656,13530249,FBgn0265610,-166157
X,13702491,13703491,0.0,1.0,X,13529656,13530249,FBgn0265610,-172243
X,13706211,13707211,0.0,1.0,X,13529656,13530249,FBgn0265610,-175963
X,13717644,13718644,1.0,1.0,X,13529656,13530249,FBgn0265610,-187396
X,13721547,13722547,1.0,1.0,X,13529656,13530249,FBgn0265610,-191299
X,13733688,13734688,0.0,1.0,X,13529656,13530249,FBgn0265610,-203440
X,13735641,13736641,1.0,1.0,X,13529656,13530249,FBgn0265610,-205393
X,13737722,13738722,0.0,1.0,X,13529656,13530249,FBgn0265610,-207474
X,13739404,13740404,1.0,1.0,X,13529656,13530249,FBgn0265610,-209156
X,13744284,13745284,1.0,1.0,X,13529656,13530249,FBgn0265610,-214036
X,13746888,13747888,1.0,1.0,X,13529656,13530249,FBgn0265610,-216640
X,13747700,13748700,1.0,1.0,X,13529656,13530249,FBgn0265610,-217452
X,13748800,13749800,1.0,1.0,X,13529656,13530249,FBgn0265610,-218552
X,13749548,13750548,1.0,1.0,X,13529656,13530249,FBgn0265610,-219300
X,13754647,13755647,1.0,1.0,X,13529656,13530249,FBgn0265610,-224399
X,13756635,13757635,1.0,1.0,X,13529656,13530249,FBgn0265610,-226387
X,13761977,13762977,1.0,1.0,X,13529656,13530249,FBgn0265610,-231729
X,13764984,13765984,0.0,1.0,X,13529656,13530249,FBgn0265610,-234736
X,13767330,13768330,0.0,1.0,X,13529656,13530249,FBgn0265610,-237082
X,13770454,13771454,1.0,1.0,X,13529656,13530249,FBgn0265610,-240206
X,13781716,13782716,1.0,1.0,X,13529656,13530249,FBgn0265610,-251468
X,13783566,13784566,1.0,1.0,X,13529656,13530249,FBgn0265610,-253318
X,13788402,13789402,0.0,1.0,X,13529656,13530249,FBgn0265610,-258154
X,13790381,13791381,0.0,1.0,X,13529656,13530249,FBgn0265610,-260133
X,13792306,13793306,0.0,1.0,X,13529656,13530249,FBgn0265610,-262058
X,13793332,13794332,0.0,1.0,X,13529656,13530249,FBgn0265610,-263084
X,13793986,13794986,0.0,1.0,X,13529656,13530249,FBgn0265610,-263738
X,13800472,13801472,0.0,1.0,X,13529656,13530249,FBgn0265610,-270224
X,13805142,13806142,1.0,1.0,X,13529656,13530249,FBgn0265610,-274894
X,13811308,13812308,1.0,1.0,X,13529656,13530249,FBgn0265610,-281060
X,13815254,13816254,1.0,1.0,X,13529656,13530249,FBgn0265610,-285006
X,13816745,13817745,1.0,1.0,X,13529656,13530249,FBgn0265610,-286497
X,13821779,13822779,1.0,1.0,X,13529656,13530249,FBgn0265610,-291531
X,13827076,13828076,1.0,0.0,X,13529656,13530249,FBgn0265610,-296828
X,13829623,13830623,1.0,1.0,X,13529656,13530249,FBgn0265610,-299375
X,13830560,13831560,0.0,1.0,X,13529656,13530249,FBgn0265610,-300312
X,13835962,13836962,0.0,1.0,X,13529656,13530249,FBgn0265610,-305714
X,13838790,13839790,1.0,1.0,X,13529656,13530249,FBgn0265610,-308542
X,13839701,13840701,1.0,0.0,X,13529656,13530249,FBgn0265610,-309453
X,13841821,13842821,1.0,1.0,X,13529656,13530249,FBgn0265610,-311573
X,13843037,13844037,1.0,0.0,X,13529656,13530249,FBgn0265610,-312789
X,13843986,13844986,1.0,1.0,X,13529656,13530249,FBgn0265610,-313738
X,13845208,13846208,1.0,1.0,X,13529656,13530249,FBgn0265610,-314960
X,13877893,13878893,0.0,1.0,X,13529656,13530249,FBgn0265610,-347645
X,13879084,13880084,0.0,1.0,X,13529656,13530249,FBgn0265610,-348836
X,13879916,13880916,0.0,1.0,X,13529656,13530249,FBgn0265610,-349668
X,13880633,13881633,0.0,1.0,X,13529656,13530249,FBgn0265610,-350385
X,13888909,13889909,1.0,1.0,X,13529656,13530249,FBgn0265610,-358661
X,13890097,13891097,1.0,1.0,X,13529656,13530249,FBgn0265610,-359849
X,13893272,13894272,0.0,1.0,X,13529656,13530249,FBgn0265610,-363024
