Chromosome,Start,End,label_head,label_testis,Nearest_Chromosome,Nearest_Start,Nearest_End,dmel_denovo_gene,dyak_ortho_gene,Strand,Distance
3R,17613650,17614650,1.0,1.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-116083
3R,17615000,17616000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-114733
3R,17616044,17617044,0.0,1.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-113689
3R,17622000,17623000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-107733
3R,17629000,17630000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-100733
3R,17632187,17633187,1.0,1.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-97546
3R,17649000,17650000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-80733
3R,17662000,17663000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-67733
3R,17665000,17666000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-64733
3R,17682000,17683000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-47733
3R,17685542,17686542,0.0,1.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-44191
3R,17692000,17693000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-37733
3R,17698000,17699000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-31733
3R,17704000,17705000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-25733
3R,17707000,17708000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-22733
3R,17710000,17711000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-19733
3R,17719000,17720000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-10733
3R,17723257,17724257,1.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-6476
3R,17724000,17725000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-5733
3R,17727000,17728000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,-2733
3R,17752000,17753000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,19517
3R,17755000,17756000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,22517
3R,17756000,17757000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,23517
3R,17761000,17762000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,28517
3R,17763000,17764000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,30517
3R,17764000,17765000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,31517
3R,17781000,17782000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,48517
3R,17786000,17787000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,53517
3R,17792000,17793000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,59517
3R,17794000,17795000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,61517
3R,17803000,17804000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,70517
3R,17804000,17805000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,71517
3R,17826000,17827000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,93517
3R,17827000,17828000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,94517
3R,17837000,17838000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,104517
3R,17839000,17840000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,106517
3R,17841000,17842000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,108517
3R,17848000,17849000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,115517
3R,17859000,17860000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,126517
3R,17862000,17863000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,129517
3R,17866564,17867564,1.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,134081
3R,17874000,17875000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,141517
3R,17877000,17878000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,144517
3R,17879000,17880000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,146517
3R,17881443,17882443,1.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,148960
3R,17892498,17893498,1.0,1.0,3R,17730732,17732484,FBgn0040679,GE24127,-,160015
3R,17894000,17895000,0.0,0.0,3R,17730732,17732484,FBgn0040679,GE24127,-,161517
3R,17898000,17899000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-164859
3R,17903000,17904000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-159859
3R,17906000,17907000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-156859
3R,17925000,17926000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-137859
3R,17926607,17927607,0.0,1.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-136252
3R,17942000,17943000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-120859
3R,17951000,17952000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-111859
3R,17953395,17954395,0.0,1.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-109464
3R,17957312,17958312,0.0,1.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-105547
3R,17975000,17976000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-87859
3R,17981000,17982000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-81859
3R,17984286,17985286,0.0,1.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-78573
3R,18028000,18029000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-34859
3R,18029000,18030000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-33859
3R,18030000,18031000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-32859
3R,18041000,18042000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-21859
3R,18046000,18047000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,-16859
3R,18075000,18076000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,10246
3R,18088000,18089000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,23246
3R,18097285,18098285,1.0,1.0,3R,18063858,18064755,FBgn0051560,GE10203,+,32531
3R,18103348,18104348,1.0,1.0,3R,18063858,18064755,FBgn0051560,GE10203,+,38594
3R,18112000,18113000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,47246
3R,18115000,18116000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,50246
3R,18123518,18124518,1.0,1.0,3R,18063858,18064755,FBgn0051560,GE10203,+,58764
3R,18128000,18129000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,63246
3R,18132575,18133575,1.0,1.0,3R,18063858,18064755,FBgn0051560,GE10203,+,67821
3R,18142625,18143625,0.0,1.0,3R,18063858,18064755,FBgn0051560,GE10203,+,77871
3R,18146435,18147435,1.0,1.0,3R,18063858,18064755,FBgn0051560,GE10203,+,81681
3R,18148000,18149000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,83246
3R,18149000,18150000,0.0,0.0,3R,18063858,18064755,FBgn0051560,GE10203,+,84246
3R,18157672,18158672,0.0,1.0,3R,18063858,18064755,FBgn0051560,GE10203,+,92918
3R,18170106,18171106,1.0,1.0,3R,18267305,18268481,FBgn0037449,GE10225,+,-96200
3R,18184000,18185000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,-82306
3R,18198000,18199000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,-68306
3R,18199000,18200000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,-67306
3R,18206000,18207000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,-60306
3R,18208000,18209000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,-58306
3R,18209000,18210000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,-57306
3R,18212000,18213000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,-54306
3R,18212826,18213826,0.0,1.0,3R,18267305,18268481,FBgn0037449,GE10225,+,-53480
3R,18234000,18235000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,-32306
3R,18245000,18246000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,-21306
3R,18255000,18256000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,-11306
3R,18270000,18271000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,1520
3R,18277000,18278000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,8520
3R,18286000,18287000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,17520
3R,18292000,18293000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,23520
3R,18313000,18314000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,44520
3R,18319781,18320781,1.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,51301
3R,18321000,18322000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,52520
3R,18322000,18323000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,53520
3R,18331000,18332000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,62520
3R,18338000,18339000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,69520
3R,18340000,18341000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,71520
3R,18347000,18348000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,78520
3R,18350000,18351000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,81520
3R,18351000,18352000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,82520
3R,18352000,18353000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,83520
3R,18358000,18359000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,89520
3R,18369000,18370000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,100520
3R,18380000,18381000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,111520
3R,18382000,18383000,0.0,0.0,3R,18267305,18268481,FBgn0037449,GE10225,+,113520
3R,18386000,18387000,0.0,0.0,3R,18502461,18508234,FBgn0015229,GE24080,-,-115462
3R,18388590,18389590,0.0,1.0,3R,18502461,18508234,FBgn0015229,GE24080,-,-112872
3R,18399000,18400000,0.0,0.0,3R,18502461,18508234,FBgn0015229,GE24080,-,-102462
3R,18406000,18407000,0.0,0.0,3R,18502461,18508234,FBgn0015229,GE24080,-,-95462
3R,18440000,18441000,0.0,0.0,3R,18502461,18508234,FBgn0015229,GE24080,-,-61462
3R,18468000,18469000,0.0,0.0,3R,18502461,18508234,FBgn0015229,GE24080,-,-33462
3R,18474000,18475000,0.0,0.0,3R,18502461,18508234,FBgn0015229,GE24080,-,-27462
3R,18475123,18476123,0.0,1.0,3R,18502461,18508234,FBgn0015229,GE24080,-,-26339
3R,18481000,18482000,0.0,0.0,3R,18502461,18508234,FBgn0015229,GE24080,-,-20462
3R,18494000,18495000,0.0,0.0,3R,18502461,18508234,FBgn0015229,GE24080,-,-7462
3R,18495000,18496000,0.0,0.0,3R,18502461,18508234,FBgn0015229,GE24080,-,-6462
3R,18497000,18498000,0.0,0.0,3R,18502461,18508234,FBgn0015229,GE24080,-,-4462
3R,18506000,18507000,0.0,0.0,3R,18502461,18508234,FBgn0015229,GE24080,-,0
3R,18507787,18508787,1.0,1.0,3R,18502461,18508234,FBgn0015229,GE24080,-,0
3R,18510531,18511531,1.0,1.0,3R,18502461,18508234,FBgn0015229,GE24080,-,2298
3R,18511465,18512465,1.0,0.0,3R,18502461,18508234,FBgn0015229,GE24080,-,3232
3R,18519984,18520984,0.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,-857
3R,18520390,18521390,0.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,-451
3R,18526000,18527000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,3244
3R,18531242,18532242,1.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,8486
3R,18546000,18547000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,23244
3R,18546769,18547769,1.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,24013
3R,18549757,18550757,1.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,27001
3R,18554000,18555000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,31244
3R,18556000,18557000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,33244
3R,18562000,18563000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,39244
3R,18564000,18565000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,41244
3R,18568000,18569000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,45244
3R,18574000,18575000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,51244
3R,18580000,18581000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,57244
3R,18586092,18587092,1.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,63336
3R,18600000,18601000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,77244
3R,18601000,18602000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,78244
3R,18605031,18606031,1.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,82275
3R,18612699,18613699,1.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,89943
3R,18626000,18627000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,103244
3R,18628879,18629879,0.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,106123
3R,18629485,18630485,1.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,106729
3R,18642523,18643523,1.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,119767
3R,18648804,18649804,1.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,126048
3R,18652829,18653829,0.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,130073
3R,18666000,18667000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,143244
3R,18679000,18680000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,156244
3R,18680000,18681000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,157244
3R,18689444,18690444,1.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,166688
3R,18698455,18699455,1.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,175699
3R,18705061,18706061,1.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,182305
3R,18708000,18709000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,185244
3R,18712739,18713739,0.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,189983
3R,18718532,18719532,0.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,195776
3R,18731400,18732400,0.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,208644
3R,18736386,18737386,0.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,213630
3R,18737070,18738070,0.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,214314
3R,18738000,18739000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,215244
3R,18743000,18744000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,220244
3R,18750000,18751000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,227244
3R,18761000,18762000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,238244
3R,18769000,18770000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,246244
3R,18771811,18772811,1.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,249055
3R,18781000,18782000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,258244
3R,18786000,18787000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,263244
3R,18787000,18788000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,264244
3R,18800000,18801000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,277244
3R,18808123,18809123,1.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,285367
3R,18813669,18814669,1.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,290913
3R,18829000,18830000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,306244
3R,18833000,18834000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,310244
3R,18841000,18842000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,318244
3R,18864000,18865000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,341244
3R,18865000,18866000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,342244
3R,18868000,18869000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,345244
3R,18876000,18877000,0.0,0.0,3R,18521840,18522757,FBgn0051174,GE24078,-,353244
3R,18881444,18882444,0.0,1.0,3R,18521840,18522757,FBgn0051174,GE24078,-,358688
3R,18897000,18898000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-359634
3R,18901000,18902000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-355634
3R,18904000,18905000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-352634
3R,18908000,18909000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-348634
3R,18909000,18910000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-347634
3R,18911837,18912837,1.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-344797
3R,18919000,18920000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-337634
3R,18920000,18921000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-336634
3R,18930000,18931000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-326634
3R,18941495,18942495,1.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-315139
3R,18983000,18984000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-273634
3R,18988000,18989000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-268634
3R,18995865,18996865,1.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-260769
3R,18998000,18999000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-258634
3R,19000000,19001000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-256634
3R,19004000,19005000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-252634
3R,19009000,19010000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-247634
3R,19015000,19016000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-241634
3R,19025805,19026805,1.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-230829
3R,19045589,19046589,1.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-211045
3R,19048000,19049000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-208634
3R,19051000,19052000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-205634
3R,19053000,19054000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-203634
3R,19054000,19055000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-202634
3R,19061000,19062000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-195634
3R,19072000,19073000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-184634
3R,19074766,19075766,1.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-181868
3R,19089000,19090000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-167634
3R,19096000,19097000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-160634
3R,19101000,19102000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-155634
3R,19104000,19105000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-152634
3R,19105000,19106000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-151634
3R,19110000,19111000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-146634
3R,19115000,19116000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-141634
3R,19118198,19119198,0.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-138436
3R,19119918,19120918,1.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-136716
3R,19145000,19146000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-111634
3R,19153000,19154000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-103634
3R,19168000,19169000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-88634
3R,19194623,19195623,1.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-62011
3R,19200095,19201095,1.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-56539
3R,19207323,19208323,0.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-49311
3R,19209000,19210000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-47634
3R,19238000,19239000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-18634
3R,19248000,19249000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-8634
3R,19254709,19255709,1.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,-1925
3R,19256935,19257935,1.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,0
3R,19261675,19262675,1.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,2748
3R,19271671,19272671,0.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,12744
3R,19278865,19279865,0.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,19938
3R,19290551,19291551,0.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,31624
3R,19294351,19295351,0.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,35424
3R,19296000,19297000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,37073
3R,19310798,19311798,0.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,51871
3R,19318000,19319000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,59073
3R,19331106,19332106,0.0,1.0,3R,19257633,19258928,FBgn0053107,GE24023,-,72179
3R,19348000,19349000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,89073
3R,19351000,19352000,0.0,0.0,3R,19257633,19258928,FBgn0053107,GE24023,-,92073
3R,19370548,19371548,0.0,1.0,3R,19446894,19447429,FBgn0262541,GE28534,-,-75347
3R,19374290,19375290,1.0,1.0,3R,19446894,19447429,FBgn0262541,GE28534,-,-71605
3R,19383000,19384000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,-62895
3R,19410000,19411000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,-35895
3R,19422915,19423915,1.0,1.0,3R,19446894,19447429,FBgn0262541,GE28534,-,-22980
3R,19440247,19441247,0.0,1.0,3R,19446894,19447429,FBgn0262541,GE28534,-,-5648
3R,19449000,19450000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,1572
3R,19449786,19450786,0.0,1.0,3R,19446894,19447429,FBgn0262541,GE28534,-,2358
3R,19461000,19462000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,13572
3R,19465587,19466587,1.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,18159
3R,19470675,19471675,1.0,1.0,3R,19446894,19447429,FBgn0262541,GE28534,-,23247
3R,19481000,19482000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,33572
3R,19482000,19483000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,34572
3R,19485000,19486000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,37572
3R,19488000,19489000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,40572
3R,19506000,19507000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,58572
3R,19512000,19513000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,64572
3R,19532000,19533000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,84572
3R,19552000,19553000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,104572
3R,19554000,19555000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,106572
3R,19557000,19558000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,109572
3R,19579000,19580000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,131572
3R,19586000,19587000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,138572
3R,19591000,19592000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,143572
3R,19592000,19593000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,144572
3R,19616967,19617967,1.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,169539
3R,19618000,19619000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,170572
3R,19627000,19628000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,179572
3R,19628211,19629211,1.0,1.0,3R,19446894,19447429,FBgn0262541,GE28534,-,180783
3R,19640000,19641000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,192572
3R,19646000,19647000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,198572
3R,19664000,19665000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,216572
3R,19666000,19667000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,218572
3R,19672000,19673000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,224572
3R,19677000,19678000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,229572
3R,19680000,19681000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,232572
3R,19691000,19692000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,243572
3R,19695000,19696000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,247572
3R,19698961,19699961,0.0,1.0,3R,19446894,19447429,FBgn0262541,GE28534,-,251533
3R,19711000,19712000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,263572
3R,19740000,19741000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,292572
3R,19746766,19747766,0.0,1.0,3R,19446894,19447429,FBgn0262541,GE28534,-,299338
3R,19754539,19755539,1.0,1.0,3R,19446894,19447429,FBgn0262541,GE28534,-,307111
3R,19763000,19764000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,315572
3R,19768000,19769000,0.0,0.0,3R,19446894,19447429,FBgn0262541,GE28534,-,320572
